language,split,rendering,family,task,verb,neg,label,sentence_a,sentence_b
ko,test,auxiliary,conditional,space,0,False,0,만약 큰 빨간색 곰이 작은 파란색 사자의 아래에 있다는 것과 작은 빨간색 말이 어린 하얀색 곰의 위에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 파란색 사자가 큰 빨간색 곰의 아래에 있다는 것과 어린 하얀색 곰이 작은 빨간색 말의 위에 있다는 것이 모두 사실이라면 종이 울린다.
en,test,primary,assertion,space,0,False,1,The large red bear is below the small blue lion and the small red horse is above the young white bear.,The small blue lion is above the large red bear and the young white bear is below the small red horse.
en,test,auxiliary,conditional,space,0,False,1,"If the large red bear is below the small blue lion and the small red horse is above the young white bear, a bell rings.","If the small blue lion is above the large red bear and the young white bear is below the small red horse, a bell rings."
de,test,primary,assertion,space,0,False,1,Der große rote Bär ist unter dem kleinen blauen Löwen und das kleine rote Pferd ist über dem jungen weißen Bären.,Der kleine blaue Löwe ist über dem großen roten Bären und der junge weiße Bär ist unter dem kleinen roten Pferd.
de,test,auxiliary,conditional,space,0,False,1,"Wenn der große rote Bär unter dem kleinen blauen Löwen ist und das kleine rote Pferd über dem jungen weißen Bären ist, klingelt eine Glocke.","Wenn der kleine blaue Löwe über dem großen roten Bären ist und der junge weiße Bär unter dem kleinen roten Pferd ist, klingelt eine Glocke."
ko,test,primary,assertion,space,0,False,1,큰 빨간색 곰이 작은 파란색 사자의 아래에 있다는 것과 작은 빨간색 말이 어린 하얀색 곰의 위에 있다는 것이 모두 사실이다.,작은 파란색 사자가 큰 빨간색 곰의 위에 있다는 것과 어린 하얀색 곰이 작은 빨간색 말의 아래에 있다는 것이 모두 사실이다.
ko,test,auxiliary,conditional,space,0,False,1,만약 큰 빨간색 곰이 작은 파란색 사자의 아래에 있다는 것과 작은 빨간색 말이 어린 하얀색 곰의 위에 있다는 것이 모두 사실이라면 종이 울린다.,만약 작은 파란색 사자가 큰 빨간색 곰의 위에 있다는 것과 어린 하얀색 곰이 작은 빨간색 말의 아래에 있다는 것이 모두 사실이라면 종이 울린다.
en,test,primary,assertion,space,1,False,0,The small black lion is to the right of the old blue cat and the young green cat is to the left of the young red sheep.,The old blue cat is to the right of the small black lion and the young red sheep is to the left of the young green cat.
en,test,auxiliary,conditional,space,1,False,0,"If the small black lion is to the right of the old blue cat and the young green cat is to the left of the young red sheep, a bell rings.","If the old blue cat is to the right of the small black lion and the young red sheep is to the left of the young green cat, a bell rings."
de,test,primary,assertion,space,1,False,0,Der kleine schwarze Löwe ist rechts von der alten blauen Katze und die junge grüne Katze ist links von dem jungen roten Schaf.,Die alte blaue Katze ist rechts von dem kleinen schwarzen Löwen und das junge rote Schaf ist links von der jungen grünen Katze.
de,test,auxiliary,conditional,space,1,False,0,"Wenn der kleine schwarze Löwe rechts von der alten blauen Katze ist und die junge grüne Katze links von dem jungen roten Schaf ist, klingelt eine Glocke.","Wenn die alte blaue Katze rechts von dem kleinen schwarzen Löwen ist und das junge rote Schaf links von der jungen grünen Katze ist, klingelt eine Glocke."
ko,test,primary,assertion,space,1,False,0,작은 검은색 사자가 늙은 파란색 고양이의 오른쪽에 있다는 것과 어린 초록색 고양이가 어린 빨간색 양의 왼쪽에 있다는 것이 모두 사실이다.,늙은 파란색 고양이가 작은 검은색 사자의 오른쪽에 있다는 것과 어린 빨간색 양이 어린 초록색 고양이의 왼쪽에 있다는 것이 모두 사실이다.
ko,test,auxiliary,conditional,space,1,False,0,만약 작은 검은색 사자가 늙은 파란색 고양이의 오른쪽에 있다는 것과 어린 초록색 고양이가 어린 빨간색 양의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 파란색 고양이가 작은 검은색 사자의 오른쪽에 있다는 것과 어린 빨간색 양이 어린 초록색 고양이의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.
en,test,primary,assertion,space,1,False,1,The small black lion is to the right of the old blue cat and the young green cat is to the left of the young red sheep.,The old blue cat is to the left of the small black lion and the young red sheep is to the right of the young green cat.
en,test,auxiliary,conditional,space,1,False,1,"If the small black lion is to the right of the old blue cat and the young green cat is to the left of the young red sheep, a bell rings.","If the old blue cat is to the left of the small black lion and the young red sheep is to the right of the young green cat, a bell rings."
de,test,primary,assertion,space,1,False,1,Der kleine schwarze Löwe ist rechts von der alten blauen Katze und die junge grüne Katze ist links von dem jungen roten Schaf.,Die alte blaue Katze ist links von dem kleinen schwarzen Löwen und das junge rote Schaf ist rechts von der jungen grünen Katze.
de,test,auxiliary,conditional,space,1,False,1,"Wenn der kleine schwarze Löwe rechts von der alten blauen Katze ist und die junge grüne Katze links von dem jungen roten Schaf ist, klingelt eine Glocke.","Wenn die alte blaue Katze links von dem kleinen schwarzen Löwen ist und das junge rote Schaf rechts von der jungen grünen Katze ist, klingelt eine Glocke."
ko,test,primary,assertion,space,1,False,1,작은 검은색 사자가 늙은 파란색 고양이의 오른쪽에 있다는 것과 어린 초록색 고양이가 어린 빨간색 양의 왼쪽에 있다는 것이 모두 사실이다.,늙은 파란색 고양이가 작은 검은색 사자의 왼쪽에 있다는 것과 어린 빨간색 양이 어린 초록색 고양이의 오른쪽에 있다는 것이 모두 사실이다.
ko,test,auxiliary,conditional,space,1,False,1,만약 작은 검은색 사자가 늙은 파란색 고양이의 오른쪽에 있다는 것과 어린 초록색 고양이가 어린 빨간색 양의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 늙은 파란색 고양이가 작은 검은색 사자의 왼쪽에 있다는 것과 어린 빨간색 양이 어린 초록색 고양이의 오른쪽에 있다는 것이 모두 사실이라면 종이 울린다.
en,test,primary,assertion,space,2,False,0,The large blue lion is to the right of the large yellow rabbit and the young blue horse is to the left of the large white cow.,The large yellow rabbit is to the right of the large blue lion and the large white cow is to the left of the young blue horse.
en,test,auxiliary,conditional,space,2,False,0,"If the large blue lion is to the right of the large yellow rabbit and the young blue horse is to the left of the large white cow, a bell rings.","If the large yellow rabbit is to the right of the large blue lion and the large white cow is to the left of the young blue horse, a bell rings."
de,test,primary,assertion,space,2,False,0,Der große blaue Löwe ist rechts von dem großen gelben Kaninchen und das junge blaue Pferd ist links von der großen weißen Kuh.,Das große gelbe Kaninchen ist rechts von dem großen blauen Löwen und die große weiße Kuh ist links von dem jungen blauen Pferd.
de,test,auxiliary,conditional,space,2,False,0,"Wenn der große blaue Löwe rechts von dem großen gelben Kaninchen ist und das junge blaue Pferd links von der großen weißen Kuh ist, klingelt eine Glocke.","Wenn das große gelbe Kaninchen rechts von dem großen blauen Löwen ist und die große weiße Kuh links von dem jungen blauen Pferd ist, klingelt eine Glocke."
ko,test,primary,assertion,space,2,False,0,큰 파란색 사자가 큰 노란색 토끼의 오른쪽에 있다는 것과 어린 파란색 말이 큰 하얀색 소의 왼쪽에 있다는 것이 모두 사실이다.,큰 노란색 토끼가 큰 파란색 사자의 오른쪽에 있다는 것과 큰 하얀색 소가 어린 파란색 말의 왼쪽에 있다는 것이 모두 사실이다.
ko,test,auxiliary,conditional,space,2,False,0,만약 큰 파란색 사자가 큰 노란색 토끼의 오른쪽에 있다는 것과 어린 파란색 말이 큰 하얀색 소의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 큰 노란색 토끼가 큰 파란색 사자의 오른쪽에 있다는 것과 큰 하얀색 소가 어린 파란색 말의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.
en,test,primary,assertion,space,2,False,1,The large blue lion is to the right of the large yellow rabbit and the young blue horse is to the left of the large white cow.,The large yellow rabbit is to the left of the large blue lion and the large white cow is to the right of the young blue horse.
en,test,auxiliary,conditional,space,2,False,1,"If the large blue lion is to the right of the large yellow rabbit and the young blue horse is to the left of the large white cow, a bell rings.","If the large yellow rabbit is to the left of the large blue lion and the large white cow is to the right of the young blue horse, a bell rings."
de,test,primary,assertion,space,2,False,1,Der große blaue Löwe ist rechts von dem großen gelben Kaninchen und das junge blaue Pferd ist links von der großen weißen Kuh.,Das große gelbe Kaninchen ist links von dem großen blauen Löwen und die große weiße Kuh ist rechts von dem jungen blauen Pferd.
de,test,auxiliary,conditional,space,2,False,1,"Wenn der große blaue Löwe rechts von dem großen gelben Kaninchen ist und das junge blaue Pferd links von der großen weißen Kuh ist, klingelt eine Glocke.","Wenn das große gelbe Kaninchen links von dem großen blauen Löwen ist und die große weiße Kuh rechts von dem jungen blauen Pferd ist, klingelt eine Glocke."
ko,test,primary,assertion,space,2,False,1,큰 파란색 사자가 큰 노란색 토끼의 오른쪽에 있다는 것과 어린 파란색 말이 큰 하얀색 소의 왼쪽에 있다는 것이 모두 사실이다.,큰 노란색 토끼가 큰 파란색 사자의 왼쪽에 있다는 것과 큰 하얀색 소가 어린 파란색 말의 오른쪽에 있다는 것이 모두 사실이다.
ko,test,auxiliary,conditional,space,2,False,1,만약 큰 파란색 사자가 큰 노란색 토끼의 오른쪽에 있다는 것과 어린 파란색 말이 큰 하얀색 소의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 큰 노란색 토끼가 큰 파란색 사자의 왼쪽에 있다는 것과 큰 하얀색 소가 어린 파란색 말의 오른쪽에 있다는 것이 모두 사실이라면 종이 울린다.
en,test,primary,assertion,space,1,True,0,The large green cat is in front of the old blue bear and the small yellow horse is behind the young red rabbit.,The old blue bear is in front of the large green cat and the young red rabbit is behind the small yellow horse.
en,test,auxiliary,conditional,space,1,True,0,"If the large green cat is in front of the old blue bear and the small yellow horse is behind the young red rabbit, a bell rings.","If the old blue bear is in front of the large green cat and the young red rabbit is behind the small yellow horse, a bell rings."
de,test,primary,assertion,space,1,True,0,Die große grüne Katze ist vor dem alten blauen Bären und das kleine gelbe Pferd ist hinter dem jungen roten Kaninchen.,Der alte blaue Bär ist vor der großen grünen Katze und das junge rote Kaninchen ist hinter dem kleinen gelben Pferd.
de,test,auxiliary,conditional,space,1,True,0,"Wenn die große grüne Katze vor dem alten blauen Bären ist und das kleine gelbe Pferd hinter dem jungen roten Kaninchen ist, klingelt eine Glocke.","Wenn der alte blaue Bär vor der großen grünen Katze ist und das junge rote Kaninchen hinter dem kleinen gelben Pferd ist, klingelt eine Glocke."
