id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
9081a52bd1cfdcee82ac95b135cc58ecd11788f2dd6528a7ef4b635fcf6587fc:1:ko,ko,test,negation,만약 어린 검은 곰이 큰 빨간 곰을 보지 않는다는 것과 큰 빨간 곰이 어린 검은 곰을 본다는 것이 모두 사실이라면 종이 울린다.,만약 큰 빨간 곰을 어린 검은 곰이 보지 않는다는 것과 어린 검은 곰을 큰 빨간 곰이 본다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_1,,,
9081a52bd1cfdcee82ac95b135cc58ecd11788f2dd6528a7ef4b635fcf6587fc:1:ko,ko,test,negation,만약 어린 검은 곰이 큰 빨간 곰을 보지 않는다는 것과 큰 빨간 곰이 어린 검은 곰을 본다는 것이 모두 사실이라면 종이 울린다.,만약 큰 빨간 곰을 어린 검은 곰이 보지 않는다는 것과 어린 검은 곰을 큰 빨간 곰이 본다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_2,,,
823b79eb774ba722c4dee5083b9c066ca0e145d87b37130715d53ae8eb679e59:0:ko,ko,test,space,만약 늙은 검은 닭은 어린 빨간 고양이의 앞에 있다는 것과 큰 빨간 양은 어린 빨간 오리의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 빨간 고양이는 늙은 검은 닭의 앞에 있다는 것과 어린 빨간 오리는 큰 빨간 양의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_1,,,
823b79eb774ba722c4dee5083b9c066ca0e145d87b37130715d53ae8eb679e59:0:ko,ko,test,space,만약 늙은 검은 닭은 어린 빨간 고양이의 앞에 있다는 것과 큰 빨간 양은 어린 빨간 오리의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.,만약 어린 빨간 고양이는 늙은 검은 닭의 앞에 있다는 것과 어린 빨간 오리는 큰 빨간 양의 뒤에 있다는 것이 모두 사실이라면 종이 울린다.,0,reviewer_2,,,
dff734d77b69cfce5e29329abb85f180d2f77601926c69c363c8aca8cea286ee:1:ko,ko,test,space,만약 어린 검은 개는 큰 초록색 말의 왼쪽에 있다는 것과 큰 검은 오리는 작은 노란 토끼의 오른쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 큰 초록색 말은 어린 검은 개의 오른쪽에 있다는 것과 작은 노란 토끼는 큰 검은 오리의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_1,,,
dff734d77b69cfce5e29329abb85f180d2f77601926c69c363c8aca8cea286ee:1:ko,ko,test,space,만약 어린 검은 개는 큰 초록색 말의 왼쪽에 있다는 것과 큰 검은 오리는 작은 노란 토끼의 오른쪽에 있다는 것이 모두 사실이라면 종이 울린다.,만약 큰 초록색 말은 어린 검은 개의 오른쪽에 있다는 것과 작은 노란 토끼는 큰 검은 오리의 왼쪽에 있다는 것이 모두 사실이라면 종이 울린다.,1,reviewer_2,,,
8de37b8b57636d1a2884da355d46e8f42ec0e2a8177bb12ffac15e0dd787d857:0:ko,ko,test,quantity,만약 큰 파란 말 다섯 마리와 작은 초록색 소 여섯 마리가 있다면 종이 울린다.,만약 작은 초록색 소 다섯 마리와 큰 파란 말 여섯 마리가 있다면 종이 울린다.,0,reviewer_1,,,
8de37b8b57636d1a2884da355d46e8f42ec0e2a8177bb12ffac15e0dd787d857:0:ko,ko,test,quantity,만약 큰 파란 말 다섯 마리와 작은 초록색 소 여섯 마리가 있다면 종이 울린다.,만약 작은 초록색 소 다섯 마리와 큰 파란 말 여섯 마리가 있다면 종이 울린다.,0,reviewer_2,,,
0c0e0b8797af1ad7367a275c3802bf5d8067b72c6c5cae67182b080e6325d9b8:1:ko,ko,test,quantity,만약 큰 노란 곰 두 마리와 큰 하얀 고양이 일곱 마리가 있다면 종이 울린다.,만약 큰 하얀 고양이 일곱 마리와 큰 노란 곰 두 마리가 있다면 종이 울린다.,1,reviewer_1,,,
0c0e0b8797af1ad7367a275c3802bf5d8067b72c6c5cae67182b080e6325d9b8:1:ko,ko,test,quantity,만약 큰 노란 곰 두 마리와 큰 하얀 고양이 일곱 마리가 있다면 종이 울린다.,만약 큰 하얀 고양이 일곱 마리와 큰 노란 곰 두 마리가 있다면 종이 울린다.,1,reviewer_2,,,
439411d03eefda6796cb7989c35e062b6767133935a6ac91d50d13c738819a15:0:ko,ko,train,roles,큰 파란 오리가 작은 파란 소를 맞이한다는 것과 작은 파란 소가 큰 파란 오리를 본다는 것이 모두 사실이다.,작은 파란 소를 큰 파란 오리가 본다는 것과 큰 파란 오리를 작은 파란 소가 맞이한다는 것이 모두 사실이다.,0,reviewer_1,,,
439411d03eefda6796cb7989c35e062b6767133935a6ac91d50d13c738819a15:0:ko,ko,train,roles,큰 파란 오리가 작은 파란 소를 맞이한다는 것과 작은 파란 소가 큰 파란 오리를 본다는 것이 모두 사실이다.,작은 파란 소를 큰 파란 오리가 본다는 것과 큰 파란 오리를 작은 파란 소가 맞이한다는 것이 모두 사실이다.,0,reviewer_2,,,
2ed33a807a82b2212ad26f9101cf1c32af73e20707d4ca911777d1cfe4de6387:1:ko,ko,train,roles,큰 노란 여우가 큰 노란 사자를 맞이한다는 것과 큰 노란 사자가 큰 노란 여우를 본다는 것이 모두 사실이다.,큰 노란 사자를 큰 노란 여우가 맞이한다는 것과 큰 노란 여우를 큰 노란 사자가 본다는 것이 모두 사실이다.,1,reviewer_1,,,
2ed33a807a82b2212ad26f9101cf1c32af73e20707d4ca911777d1cfe4de6387:1:ko,ko,train,roles,큰 노란 여우가 큰 노란 사자를 맞이한다는 것과 큰 노란 사자가 큰 노란 여우를 본다는 것이 모두 사실이다.,큰 노란 사자를 큰 노란 여우가 맞이한다는 것과 큰 노란 여우를 큰 노란 사자가 본다는 것이 모두 사실이다.,1,reviewer_2,,,
f443f0808b140bc1b9322ac86d7acd41c06989f547773ced89eb396affea3db1:0:ko,ko,train,negation,어린 노란 개가 늙은 노란 고양이를 뒤따르지 않는다는 것과 늙은 노란 고양이가 어린 노란 개를 뒤따른다는 것이 모두 사실이다.,늙은 노란 고양이를 어린 노란 개가 뒤따른다는 것과 어린 노란 개를 늙은 노란 고양이가 뒤따르지 않는다는 것이 모두 사실이다.,0,reviewer_1,,,
f443f0808b140bc1b9322ac86d7acd41c06989f547773ced89eb396affea3db1:0:ko,ko,train,negation,어린 노란 개가 늙은 노란 고양이를 뒤따르지 않는다는 것과 늙은 노란 고양이가 어린 노란 개를 뒤따른다는 것이 모두 사실이다.,늙은 노란 고양이를 어린 노란 개가 뒤따른다는 것과 어린 노란 개를 늙은 노란 고양이가 뒤따르지 않는다는 것이 모두 사실이다.,0,reviewer_2,,,
eb841b84007d9c13eb59bd786e65ba6570e4473972c228031a601ad159b6c8f3:1:ko,ko,train,negation,어린 빨간 양이 늙은 초록색 고양이를 본다는 것과 늙은 초록색 고양이가 어린 빨간 양을 보지 않는다는 것이 모두 사실이다.,늙은 초록색 고양이를 어린 빨간 양이 본다는 것과 어린 빨간 양을 늙은 초록색 고양이가 보지 않는다는 것이 모두 사실이다.,1,reviewer_1,,,
eb841b84007d9c13eb59bd786e65ba6570e4473972c228031a601ad159b6c8f3:1:ko,ko,train,negation,어린 빨간 양이 늙은 초록색 고양이를 본다는 것과 늙은 초록색 고양이가 어린 빨간 양을 보지 않는다는 것이 모두 사실이다.,늙은 초록색 고양이를 어린 빨간 양이 본다는 것과 어린 빨간 양을 늙은 초록색 고양이가 보지 않는다는 것이 모두 사실이다.,1,reviewer_2,,,
469cdd2c4bb8ea66a784ff8ab767914496a5223a1971a2dfe76c9cb548b56e2e:0:ko,ko,train,space,늙은 빨간 고양이는 늙은 파란 토끼의 오른쪽에 있다는 것과 늙은 파란 사자는 어린 검은 소의 왼쪽에 있다는 것이 모두 사실이다.,늙은 파란 토끼는 늙은 빨간 고양이의 오른쪽에 있다는 것과 어린 검은 소는 늙은 파란 사자의 왼쪽에 있다는 것이 모두 사실이다.,0,reviewer_1,,,
469cdd2c4bb8ea66a784ff8ab767914496a5223a1971a2dfe76c9cb548b56e2e:0:ko,ko,train,space,늙은 빨간 고양이는 늙은 파란 토끼의 오른쪽에 있다는 것과 늙은 파란 사자는 어린 검은 소의 왼쪽에 있다는 것이 모두 사실이다.,늙은 파란 토끼는 늙은 빨간 고양이의 오른쪽에 있다는 것과 어린 검은 소는 늙은 파란 사자의 왼쪽에 있다는 것이 모두 사실이다.,0,reviewer_2,,,
b308c32849a4c5b6ee7c7e1b5f7323e7565488705f2c7b7c29266db5824a389c:1:ko,ko,train,space,작은 노란 곰은 작은 검은 고양이의 앞에 있다는 것과 늙은 노란 소는 작은 노란 오리의 뒤에 있다는 것이 모두 사실이다.,작은 검은 고양이는 작은 노란 곰의 뒤에 있다는 것과 작은 노란 오리는 늙은 노란 소의 앞에 있다는 것이 모두 사실이다.,1,reviewer_1,,,
b308c32849a4c5b6ee7c7e1b5f7323e7565488705f2c7b7c29266db5824a389c:1:ko,ko,train,space,작은 노란 곰은 작은 검은 고양이의 앞에 있다는 것과 늙은 노란 소는 작은 노란 오리의 뒤에 있다는 것이 모두 사실이다.,작은 검은 고양이는 작은 노란 곰의 뒤에 있다는 것과 작은 노란 오리는 늙은 노란 소의 앞에 있다는 것이 모두 사실이다.,1,reviewer_2,,,
9688bdf45b986ac6d6ecb504998ac731583348d4d176e0b7cd65af8a0b05d42d:0:ko,ko,train,quantity,어린 노란 오리 두 마리와 어린 하얀 오리 일곱 마리가 있다.,어린 하얀 오리 두 마리와 어린 노란 오리 일곱 마리가 있다.,0,reviewer_1,,,
9688bdf45b986ac6d6ecb504998ac731583348d4d176e0b7cd65af8a0b05d42d:0:ko,ko,train,quantity,어린 노란 오리 두 마리와 어린 하얀 오리 일곱 마리가 있다.,어린 하얀 오리 두 마리와 어린 노란 오리 일곱 마리가 있다.,0,reviewer_2,,,
646db45c50cca3889bbee1b536137945eb4e61a80cda35f04b69acaefeb417d6:1:ko,ko,train,quantity,늙은 노란 쥐 다섯 마리와 어린 초록색 쥐 네 마리가 있다.,어린 초록색 쥐 네 마리와 늙은 노란 쥐 다섯 마리가 있다.,1,reviewer_1,,,
646db45c50cca3889bbee1b536137945eb4e61a80cda35f04b69acaefeb417d6:1:ko,ko,train,quantity,늙은 노란 쥐 다섯 마리와 어린 초록색 쥐 네 마리가 있다.,어린 초록색 쥐 네 마리와 늙은 노란 쥐 다섯 마리가 있다.,1,reviewer_2,,,
5bc599a560e40c5491354683165eafcede7cd10017ed2b7918b1844287947c23:0:ko,ko,dev_a,roles,작은 빨간 고양이가 어린 빨간 소를 맞이한다는 것과 어린 빨간 소가 작은 빨간 고양이를 본다는 것이 모두 사실이라는 것이 사실인가?,어린 빨간 소를 작은 빨간 고양이가 본다는 것과 작은 빨간 고양이를 어린 빨간 소가 맞이한다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_1,,,
5bc599a560e40c5491354683165eafcede7cd10017ed2b7918b1844287947c23:0:ko,ko,dev_a,roles,작은 빨간 고양이가 어린 빨간 소를 맞이한다는 것과 어린 빨간 소가 작은 빨간 고양이를 본다는 것이 모두 사실이라는 것이 사실인가?,어린 빨간 소를 작은 빨간 고양이가 본다는 것과 작은 빨간 고양이를 어린 빨간 소가 맞이한다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_2,,,
aca43ab59364973666f632c8ea5fc4fc09132452c72040d7ccacd2ebdee89332:1:ko,ko,dev_a,roles,큰 빨간 토끼가 어린 검은 쥐를 뒤따른다는 것과 어린 검은 쥐가 큰 빨간 토끼를 본다는 것이 모두 사실이라는 것이 사실인가?,어린 검은 쥐를 큰 빨간 토끼가 뒤따른다는 것과 큰 빨간 토끼를 어린 검은 쥐가 본다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_1,,,
aca43ab59364973666f632c8ea5fc4fc09132452c72040d7ccacd2ebdee89332:1:ko,ko,dev_a,roles,큰 빨간 토끼가 어린 검은 쥐를 뒤따른다는 것과 어린 검은 쥐가 큰 빨간 토끼를 본다는 것이 모두 사실이라는 것이 사실인가?,어린 검은 쥐를 큰 빨간 토끼가 뒤따른다는 것과 큰 빨간 토끼를 어린 검은 쥐가 본다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_2,,,
0540c5fd1f4848874ff13f14ca9d62ee8e8b52aa6836eb668567d59f3a303eab:0:ko,ko,dev_a,negation,어린 빨간 오리가 어린 하얀 닭을 보지 않는다는 것과 어린 하얀 닭이 어린 빨간 오리를 본다는 것이 모두 사실이라는 것이 사실인가?,어린 하얀 닭을 어린 빨간 오리가 본다는 것과 어린 빨간 오리를 어린 하얀 닭이 보지 않는다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_1,,,
0540c5fd1f4848874ff13f14ca9d62ee8e8b52aa6836eb668567d59f3a303eab:0:ko,ko,dev_a,negation,어린 빨간 오리가 어린 하얀 닭을 보지 않는다는 것과 어린 하얀 닭이 어린 빨간 오리를 본다는 것이 모두 사실이라는 것이 사실인가?,어린 하얀 닭을 어린 빨간 오리가 본다는 것과 어린 빨간 오리를 어린 하얀 닭이 보지 않는다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_2,,,
3bbef7d9d1e04854e63409bb8b68366e643c9a996dbb9264eb3581bc0d7fd4a2:1:ko,ko,dev_a,negation,작은 노란 양이 큰 노란 쥐를 본다는 것과 큰 노란 쥐가 작은 노란 양을 보지 않는다는 것이 모두 사실이라는 것이 사실인가?,큰 노란 쥐를 작은 노란 양이 본다는 것과 작은 노란 양을 큰 노란 쥐가 보지 않는다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_1,,,
3bbef7d9d1e04854e63409bb8b68366e643c9a996dbb9264eb3581bc0d7fd4a2:1:ko,ko,dev_a,negation,작은 노란 양이 큰 노란 쥐를 본다는 것과 큰 노란 쥐가 작은 노란 양을 보지 않는다는 것이 모두 사실이라는 것이 사실인가?,큰 노란 쥐를 작은 노란 양이 본다는 것과 작은 노란 양을 큰 노란 쥐가 보지 않는다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_2,,,
7cd25789c8cae2809ddea70a2d8d14bf8fa2ac2fa893269a024b03b8e3fac193:0:ko,ko,dev_a,space,늙은 파란 말은 작은 노란 오리의 아래에 있다는 것과 어린 초록색 토끼는 늙은 파란 오리의 위에 있다는 것이 모두 사실이라는 것이 사실인가?,작은 노란 오리는 늙은 파란 말의 아래에 있다는 것과 늙은 파란 오리는 어린 초록색 토끼의 위에 있다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_1,,,
7cd25789c8cae2809ddea70a2d8d14bf8fa2ac2fa893269a024b03b8e3fac193:0:ko,ko,dev_a,space,늙은 파란 말은 작은 노란 오리의 아래에 있다는 것과 어린 초록색 토끼는 늙은 파란 오리의 위에 있다는 것이 모두 사실이라는 것이 사실인가?,작은 노란 오리는 늙은 파란 말의 아래에 있다는 것과 늙은 파란 오리는 어린 초록색 토끼의 위에 있다는 것이 모두 사실이라는 것이 사실인가?,0,reviewer_2,,,
bc17831d282ae934175ecbbff4491173dfcf66d849927c976f7dec450911abf1:1:ko,ko,dev_a,space,큰 하얀 토끼는 작은 검은 곰의 왼쪽에 있다는 것과 늙은 파란 쥐는 어린 파란 오리의 오른쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,작은 검은 곰은 큰 하얀 토끼의 오른쪽에 있다는 것과 어린 파란 오리는 늙은 파란 쥐의 왼쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_1,,,
bc17831d282ae934175ecbbff4491173dfcf66d849927c976f7dec450911abf1:1:ko,ko,dev_a,space,큰 하얀 토끼는 작은 검은 곰의 왼쪽에 있다는 것과 늙은 파란 쥐는 어린 파란 오리의 오른쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,작은 검은 곰은 큰 하얀 토끼의 오른쪽에 있다는 것과 어린 파란 오리는 늙은 파란 쥐의 왼쪽에 있다는 것이 모두 사실이라는 것이 사실인가?,1,reviewer_2,,,
065190799f70cc0022265eca6445c831cfaf9100391eb52369f7fb9c29dccf34:0:ko,ko,dev_a,quantity,작은 초록색 곰 여섯 마리와 큰 하얀 여우 두 마리가 있다는 것이 사실인가?,큰 하얀 여우 여섯 마리와 작은 초록색 곰 두 마리가 있다는 것이 사실인가?,0,reviewer_1,,,
065190799f70cc0022265eca6445c831cfaf9100391eb52369f7fb9c29dccf34:0:ko,ko,dev_a,quantity,작은 초록색 곰 여섯 마리와 큰 하얀 여우 두 마리가 있다는 것이 사실인가?,큰 하얀 여우 여섯 마리와 작은 초록색 곰 두 마리가 있다는 것이 사실인가?,0,reviewer_2,,,
12ebbf0939257239b6fe38de0b93ebfa8927f140fbb6729d11b31acc1f3b18b9:1:ko,ko,dev_a,quantity,큰 파란 닭 세 마리와 늙은 빨간 여우 여덟 마리가 있다는 것이 사실인가?,늙은 빨간 여우 여덟 마리와 큰 파란 닭 세 마리가 있다는 것이 사실인가?,1,reviewer_1,,,
12ebbf0939257239b6fe38de0b93ebfa8927f140fbb6729d11b31acc1f3b18b9:1:ko,ko,dev_a,quantity,큰 파란 닭 세 마리와 늙은 빨간 여우 여덟 마리가 있다는 것이 사실인가?,늙은 빨간 여우 여덟 마리와 큰 파란 닭 세 마리가 있다는 것이 사실인가?,1,reviewer_2,,,
1cb2d16a91b8950647f45137365f8f501cd7101729cc18b297255ed524be4992:0:ko,ko,dev_b,roles,어린 빨간 고양이가 어린 초록색 고양이를 본다는 것과 어린 초록색 고양이가 어린 빨간 고양이를 뒤따른다는 것이 모두 사실이라고 누군가 말한다.,어린 초록색 고양이를 어린 빨간 고양이가 뒤따른다는 것과 어린 빨간 고양이를 어린 초록색 고양이가 본다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_1,,,
1cb2d16a91b8950647f45137365f8f501cd7101729cc18b297255ed524be4992:0:ko,ko,dev_b,roles,어린 빨간 고양이가 어린 초록색 고양이를 본다는 것과 어린 초록색 고양이가 어린 빨간 고양이를 뒤따른다는 것이 모두 사실이라고 누군가 말한다.,어린 초록색 고양이를 어린 빨간 고양이가 뒤따른다는 것과 어린 빨간 고양이를 어린 초록색 고양이가 본다는 것이 모두 사실이라고 누군가 말한다.,0,reviewer_2,,,
